text/value/type,text/value/coordinates/0,text/value/coordinates/1,text/id,text/key
Point,-1.25,51.717,1018474053475225600,Sun Jul 15 12:35:11 +0000 2018
Point,-4.04036,50.30956,1018474063130488839,Sun Jul 15 12:35:13 +0000 2018
Point,-3.55,43.0833,1018474109271977985,Sun Jul 15 12:35:24 +0000 2018
Point,-1.48333,43.4833,1018474115039154176,Sun Jul 15 12:35:26 +0000 2018
Point,2.81667,41.9833,1018474119405268992,Sun Jul 15 12:35:27 +0000 2018
Point,-0.371386,50.814711,1018474120051417088,Sun Jul 15 12:35:27 +0000 2018
Point,2.48108,42.32046,1018474130469879808,Sun Jul 15 12:35:29 +0000 2018
Point,-1.96772985,51.84557359,1018474160723410944,Sun Jul 15 12:35:36 +0000 2018
Point,-1.87653085,50.71644885,1018474199818604545,Sun Jul 15 12:35:46 +0000 2018
Point,-2.4484,42.4653,1018474215102664705,Sun Jul 15 12:35:49 +0000 2018
Point,3.04737,42.5521393,1018474245616226305,Sun Jul 15 12:35:57 +0000 2018
Point,0.82312,42.6978,1018474291942363136,Sun Jul 15 12:36:08 +0000 2018
Point,-0.48935327,51.03229648,1018474304684490754,Sun Jul 15 12:36:11 +0000 2018
Point,7.5500536,44.39249145,1018474330542526465,Sun Jul 15 12:36:17 +0000 2018
Point,-1.91694444,42.88194444,1018474333398863872,Sun Jul 15 12:36:18 +0000 2018
Point,-1.0833,50.8167,1018474353330212864,Sun Jul 15 12:36:22 +0000 2018
Point,-0.217027,42.286677,1018474362863841282,Sun Jul 15 12:36:25 +0000 2018
Point,7.62474,45.22056,1018474414449577984,Sun Jul 15 12:36:37 +0000 2018
Point,-1.85726,51.18482,1018474417943470081,Sun Jul 15 12:36:38 +0000 2018
Point,2.3508,48.8567,1018474436448538625,Sun Jul 15 12:36:42 +0000 2018
Point,-1.61667,51.9,1018474444577222656,Sun Jul 15 12:36:44 +0000 2018
Point,-1.29531172,50.70016619,1018474477318037505,Sun Jul 15 12:36:52 +0000 2018
Point,7.45147705,46.93971485,1018474486000115712,Sun Jul 15 12:36:54 +0000 2018
Point,1.41585214,49.06678023,1018474488617492480,Sun Jul 15 12:36:55 +0000 2018
Point,2.3508,48.8567,1018474501930090502,Sun Jul 15 12:36:58 +0000 2018
Point,1.583333,50.733334,1018474523753177089,Sun Jul 15 12:37:03 +0000 2018
Point,-5.03172714,50.46499562,1018474541717258240,Sun Jul 15 12:37:07 +0000 2018
Point,2.29455382,48.85838631,1018474563502596096,Sun Jul 15 12:37:12 +0000 2018
Point,-1.98875017,43.31563709,1018474613993623554,Sun Jul 15 12:37:24 +0000 2018
Point,6.90448569,45.46809293,1018474659128512512,Sun Jul 15 12:37:35 +0000 2018
Point,2.17527778,46.11194444,1018474716401754112,Sun Jul 15 12:37:49 +0000 2018
Point,4.3525,50.8467,1018474718641508352,Sun Jul 15 12:37:49 +0000 2018
Point,4.34998,50.84499,1018474822731534337,Sun Jul 15 12:38:14 +0000 2018
Point,6.86667,45.9167,1018474832957231106,Sun Jul 15 12:38:17 +0000 2018
Point,2.3522219,48.856614,1018474833032540161,Sun Jul 15 12:38:17 +0000 2018
Point,2.240895,48.837558,1018474844197826560,Sun Jul 15 12:38:19 +0000 2018
Point,7.62474,45.22056,1018474864464707584,Sun Jul 15 12:38:24 +0000 2018
