text/value/0/0/0,text/value/0/0/1,text/value/0/1/0,text/value/0/1/1,text/value/0/2/0,text/value/0/2/1,text/value/0/3/0,text/value/0/3/1,text/id,text/key
23.179217,51.262642,23.179217,56.171734,32.776981,56.171734,32.776981,51.262642,1012333806458671104,Thu Jun 28 13:56:02 +0000 2018
19.643404,54.448196,19.643404,54.728104,20.05059,54.728104,20.05059,54.448196,1012333847021670401,Thu Jun 28 13:56:12 +0000 2018
16.743235,52.291745,16.743235,52.507246,17.069316,52.507246,17.069316,52.291745,1012333854684778496,Thu Jun 28 13:56:13 +0000 2018
18.891166,50.128973,18.891166,50.297669,19.122839,50.297669,19.122839,50.128973,1012333866122711040,Thu Jun 28 13:56:16 +0000 2018
19.79343,49.967561,19.79343,50.124963,20.217962,50.124963,20.217962,49.967561,1012333887446503424,Thu Jun 28 13:56:21 +0000 2018
14.450512,49.861396,14.450512,49.921569,14.513646,49.921569,14.513646,49.861396,1012333897961623554,Thu Jun 28 13:56:24 +0000 2018
22.13572,44.386383,22.13572,52.379475,40.227172,52.379475,40.227172,44.386383,1012333916013854721,Thu Jun 28 13:56:28 +0000 2018
18.945279,49.736714,18.945279,49.887558,19.130888,49.887558,19.130888,49.736714,1012333933458051072,Thu Jun 28 13:56:32 +0000 2018
20.684279,52.126617,20.684279,52.158843,20.748591,52.158843,20.748591,52.126617,1012333951455723521,Thu Jun 28 13:56:36 +0000 2018
14.225243,49.941904,14.225243,50.177256,14.706508,50.177256,14.706508,49.941904,1012333952282058753,Thu Jun 28 13:56:37 +0000 2018
20.852552,52.097709,20.852552,52.367962,21.271028,52.367962,21.271028,52.097709,1012333953653641216,Thu Jun 28 13:56:37 +0000 2018
18.428993,54.274958,18.428993,54.446932,18.952687,54.446932,18.952687,54.274958,1012333960460947456,Thu Jun 28 13:56:39 +0000 2018
14.443799,53.322233,14.443799,53.537471,14.805409,53.537471,14.805409,53.322233,1012333961635299334,Thu Jun 28 13:56:39 +0000 2018
22.453445,51.139492,22.453445,51.29656,22.673515,51.29656,22.673515,51.139492,1012333975795306497,Thu Jun 28 13:56:42 +0000 2018
19.306661,51.315742,19.306661,51.392825,19.418629,51.392825,19.418629,51.315742,1012333979498790914,Thu Jun 28 13:56:43 +0000 2018
22.13572,44.386383,22.13572,52.379475,40.227172,52.379475,40.227172,44.386383,1012333982531424261,Thu Jun 28 13:56:44 +0000 2018
23.179217,51.262642,23.179217,56.171734,32.776981,56.171734,32.776981,51.262642,1012333990223720449,Thu Jun 28 13:56:46 +0000 2018
20.801629,51.067342,20.801629,51.172917,20.95076,51.172917,20.95076,51.067342,1012334008926199810,Thu Jun 28 13:56:50 +0000 2018
16.833182,47.731389,16.833182,49.613824,22.566206,49.613824,22.566206,47.731389,1012334030237380609,Thu Jun 28 13:56:55 +0000 2018
20.294751,54.627806,20.294751,54.780496,20.649281,54.780496,20.649281,54.627806,1012334044292505600,Thu Jun 28 13:56:59 +0000 2018
20.294751,54.627806,20.294751,54.780496,20.649281,54.780496,20.649281,54.627806,1012334045294989314,Thu Jun 28 13:56:59 +0000 2018
22.13572,44.386383,22.13572,52.379475,40.227172,52.379475,40.227172,44.386383,1012334053759086593,Thu Jun 28 13:57:01 +0000 2018
20.852552,52.097709,20.852552,52.367962,21.271028,52.367962,21.271028,52.097709,1012334056669962240,Thu Jun 28 13:57:02 +0000 2018
21.846753,49.173879,21.846753,49.47866,22.250145,49.47866,22.250145,49.173879,1012334070557216768,Thu Jun 28 13:57:05 +0000 2018
